GSenergy_pa_composition_average,BulkModulus_difference,NUnfilled_composition_average,Density_min_value,valence_composition_average,HHIr_composition_average,IsAlkalineEarth_composition_average,Density_arithmetic_average,BCCvolume_padiff_composition_average,HHIp_composition_average,ElectronAffinity_composition_average,NfUnfilled_composition_average,IsRareEarth_composition_average,IsHexagonal_composition_average,ThermalConductivity_composition_average,ElectricalConductivity_composition_average,IonicRadii_composition_average,Polarizability_min_value,NValance_composition_average,ElasticModulus_composition_average,AtomicRadii_composition_average,BCCmagmom_composition_average,BCCfermi_composition_average,NfUnfilled_max_value,BCCenergy_pa_composition_average,name,Tc,group,ln(Tc)
-4.201328370337352,130.4,2.0,1.429,2.077285725326532,1172.38581034083,0.1545714506530644,4225.85725,-0.9368363088337585,1860.228765746966,95.06089342298478,0.0,0.0,0.07728572532653219,97.29155951773707,14.64564494937785,1.218378545482649,0.802,6.309142901306128,35.73691939098848,1.17083777726254,0.0,3.160587284681969,0,-2.951095162051936,Y1Ba2Cu3O6.939,91.8,cuprates,4.519612297626445
-4.051294376626984,123.0,1.404761904761905,1.429,2.07936507936508,936.5079365079366,0.2380952380952381,3182.85725,-1.115873015873016,1527.777777777778,65.09206349206349,0.0,0.0,0.03968253968253968,127.3226063492064,19.49880952380953,1.122619047619048,0.802,5.96031746031746,29.88095238095238,1.141111111111111,0.0,3.512419282142857,0,-2.663431547698413,Cu0.5C0.5Ca3Cu2O6.6,57.0,cuprates,4.04305126783455
-7.575080886077499,150.0,6.470750000000001,5904.0,4.529249999999999,3051.325,0.0,10421.33333333333,-0.229375,3958.225,45.0425,0.0,0.0,0.0,37.366525,3.86535,0.561755,8.12,7.43875,107.456,1.34468325,0.0,5.855770962502501,0,-7.5666147504525,V2.883W0.117Ga1,11.5,low-Tc,2.442347035369204
-8.451359341187501,94.0,6.5,2700.0,4.5,6917.5,0.0,5724.666666666666,0.0081875,7067.5,82.05,0.0,0.0,0.0,84.795,11.6825,0.621,6.8,5.25,91.16250000000001,1.42775,0.0,5.33131865575,0,-8.432153202250001,Nb0.75Al0.175Ga0.075,19.1,low-Tc,2.949688335052584
-4.183325236616667,130.4,1.888333333333333,1.429,2.061666666666667,1141.166666666667,0.1383333333333333,3690.6858,-0.9385749999999999,1717.166666666667,99.08666666666666,0.0,0.0,0.06166666666666667,111.5899466666667,16.8275,1.198566666666667,0.802,6.595,38.87633333333333,1.1476,0.0,3.233956511983333,0,-2.940395077783333,Y0.925Ca0.075Ba2Cu4O8,83.8,cuprates,4.428433007488037
-4.466662682678572,342.0,2.710714285714285,1.429,2.492857142857143,1721.428571428571,0.1428571428571428,7378.738166666666,-1.131785714285714,2021.428571428572,84.99285714285713,0.5,0.07142857142857142,0.1392857142857143,67.17494285714285,10.53607142857143,1.20375,0.802,6.574999999999999,54.14285714285715,1.130285714285714,0.001326591428571429,3.489719721035714,7,-3.094159946892857,Ru0.95Rh0.05Sr2Gd1Cu2O8,34.575,cuprates,3.543130877550822
-4.129142819119473,130.4,1.860356865787432,1.429,2.062063615205585,1157.874321179209,0.1706749418153607,3690.6858,-0.9509503491078355,1773.855702094647,92.46539953452287,0.0,0.0,0.06206361520558572,100.496694026377,15.15903801396431,1.217377812257564,0.802,6.294802172226531,35.19937936384795,1.17499612102405,0.0,3.15569453537626,0,-2.884490675787432,Y0.8Ca0.2Ba2Cu3O6.89,78.2,cuprates,4.359269647551265
-5.076047079946667,275.0,3.583333333333333,1738.0,2.716666666666667,1525.0,0.2833333333333333,2299.333333333333,-0.6891666666666667,3515.0,-44.91666666666667,0.0,0.0,0.2833333333333333,74.05,8.23166666667,0.3843333333333333,3.03,2.716666666666667,310.105,1.178166666666667,0.0,8.385770674333333,0,-3.922336931666667,Mg0.85Al0.15B2,31.5,low-Tc,3.449987545831587
-4.182072404023809,130.4,2.0,1.429,2.076984126984127,1196.904761904762,0.1587301587301587,3487.6858,-0.9145079365071426,1899.920634920635,93.68293650793649,0.0,0.0,0.07936507936507936,99.14887619047619,14.92301587301587,1.213563492063492,0.802,6.293650793650793,36.42698412698413,1.183346031746032,0.0,3.153044848246031,0,-2.960082851666667,Y1Ba2Cu2.97Li0.03O6.6,41.0,cuprates,3.713572066704308
-4.5027819046125,163.0,1.9575,0.0899,3.3725,1780.25,0.25,4810.21798,-1.9517125,2429.75,6.404999999999998,0.0,0.0,0.2925,83.43687500000001,11.85975,0.9217500000000001,0.666793,6.5425,67.6225,1.23076,0.509534112,4.747106180675001,0,-4.085400218925,Ca1Fe0.83Co0.17As1H1,19.0,Fe-based,2.94443897916644
-4.08310879573359,130.4,2.0,1.429,2.077220077220077,1210.42471042471,0.1544401544401544,4644.35725,-0.9060810810810811,1835.907335907336,98.96100386100386,0.0,0.07722007722007722,0.07722007722007722,96.9234308880309,14.64092664092664,1.22934362934363,0.802,6.308880308880309,34.5945945945946,1.175637065637066,6.216988416988418e-05,3.511313587258687,0,-2.831416569073359,La1Ba2Cu3O6.95,74.0,cuprates,4.30406509320417
-5.90994592777346,161.7,3.052132701421801,4819.0,6.000000000000001,3267.298578199052,0.0,6310.999999999999,-2.92796208521327,2504.265402843602,103.6559241706161,0.0,0.0,0.4739336492890995,43.24549763033176,7.408587677725119,0.6599526066350712,3.77,11.7914691943128,126.1658767772512,1.373227488151659,1.110348676777251,6.720668459383887,0,-5.71452850028436,Fe1.11Te0.6Se0.4,14.0,Fe-based,2.639057329615258
-4.093075996841492,130.4,1.79020979020979,1.429,2.054390054390054,1150.34965034965,0.1787101787101787,3690.6858,-0.9583333333333333,1729.99222999223,91.17770007770007,0.0,0.0,0.05439005439005438,102.0728079254079,15.41181041181041,1.216938616938617,0.802,6.287490287490287,34.91686091686091,1.176930846930847,0.0,3.153206317327117,0,-2.850861378997669,Y0.7Ca0.3Ba2Cu3O6.87,88.7,cuprates,4.485259889315534
-7.96048226015,60.0,6.01,1848.0,4.63,2980.0,0.06,3429.333333333333,-1.1131,3848.0,48.484,0.0,0.0,0.06,63.145,4.500076,0.4814000000000001,5.53,4.63,145.59,1.30875,0.0,7.2107718178,0,-7.8551438062,V3Si0.76Be0.24,15.6,low-Tc,2.747270914255491
-4.218982340595331,160.4,2.014007782101168,1.429,2.096498054474709,1176.575875486381,0.1556420233463035,4955.485799999999,-0.9310778210116732,1873.385214007782,94.30171206225681,0.0,0.0,0.07782101167315177,96.46565680933854,14.515953307393,1.216280155642024,0.802,6.29727626459144,36.39066147859923,1.173718287937743,0.00985523486381323,3.170868452824903,0,-2.976175738,Y1Ba2Cu2.94Fe0.06O6.85,85.0,Fe-based,4.442651256490317
-8.6657376006,142.0,6.25,7310.0,4.749999999999999,6759.999999999999,0.0,10843.33333333333,-2.01375,6653.0,100.09,0.0,0.0,0.0,57.153,7.214999999999999,0.6575,7.06,8.09,95.24,1.47681,0.0,5.971068661299999,0,-8.6492071881,Nb0.69Sn0.25Ta0.06,17.8,low-Tc,2.87919845729804
-3.817704510153846,130.4,1.753846153846154,1.429,2.092307692307692,1486.153846153846,0.2153846153846154,5050.571500000001,-1.060923076923077,1867.692307692308,78.88461538461537,0.0,0.0,0.09230769230769231,80.78552307692307,12.15384615384616,1.284153846153846,0.802,7.476923076923077,24.28307692307692,1.211846153846154,0.0,3.38793982876923,0,-2.570295765538461,Tl1Ba2Ca0.8Y0.2Cu2O7,97.6,cuprates,4.580877493419047
-5.01026184162439,213.0,2.533414634146341,1550.0,4.449512195121951,3146.048780487805,0.2334146341463415,8477.4,-1.601593292682927,3446.536585365854,18.79219512195122,0.0,0.01048780487804878,0.01048780487804878,93.57573170731708,12.41360975609756,0.6804585365853659,4.31,10.7909756097561,86.81634146341463,1.49341487804878,0.514804248609756,5.738323450107318,0,-4.805017116421951,Ca9.57La0.43Pt3Fe10As18,13.3,Fe-based,2.587764035227708
-4.566724498,123.0,3.6,1.429,2.257142857142857,1340.0,0.02857142857142857,4154.35725,-0.8927857142857142,3068.571428571428,105.9285714285714,0.0,0.2571428571428572,0.2571428571428572,66.62422857142857,10.05428571428572,1.231142857142857,0.802,5.828571428571428,31.17142857142857,1.138657142857143,0.0002070257142857143,4.463839026285714,0,-3.214271671142858,La1.8Ca0.2Cu1O4,30.0,cuprates,3.401197381662155
-3.74617355415517,220.4,1.353701527614571,1.429,2.117508813160987,1410.69330199765,0.2350176263219741,7249.0858,-1.195762591686251,1713.278495887192,79.2786133960047,0.0,0.0,0.0,56.37614265569918,8.387191539365453,1.268683901292597,0.802,7.410105757931845,29.02467685076381,1.239811985898942,0.0,3.061105671856639,0,-2.516429109706228,Hg0.75Mo0.25Ba2Cu1O4.51,40.0,cuprates,3.688879454113936
-4.159875328033333,130.4,1.88,1.429,2.066666666666666,1137.333333333333,0.1333333333333333,4561.485799999999,-0.9474333333333333,1689.333333333333,100.2533333333333,0.0,0.0,0.05333333333333334,110.9879466666667,16.68,1.193333333333333,0.802,6.733333333333333,38.38133333333334,1.141466666666667,0.0,3.245210071866667,0,-2.917634845866667,Y0.8Ga0.2Ba2Cu4O8,69.0,cuprates,4.23410650459726
-3.881062989017341,123.0,1.445086705202312,1.429,2.063583815028902,1153.757225433526,0.2254335260115607,3816.0715,-1.329104046242775,1716.184971098266,66.69826589595375,0.0,0.0,0.005780346820809248,105.4749606936416,16.3063584682081,1.176994219653179,0.802,6.323699421965317,32.82312138728324,1.165953757225433,0.0,3.199140146069364,0,-2.625241616705202,Ge0.5Cu0.5Sr2Ca1.9Y0.1Cu3O9.3,81.5,cuprates,4.400603020246817
-10.49698512753257,167.0,5.481541802388707,1.251,4.6900108577633,2834.419109663409,0.0,6303.750333333333,-0.8483122964169383,1594.896851248643,69.45510314875136,0.0,0.0,0.4571118349619978,31.21989173724213,4.419093376764386,0.6486264929424539,1.1,12.29044516829533,101.5184581976113,1.193773072747014,0.0,6.563955613289902,0,-8.541081825570032,C0.571N0.271Ta1,10.92,low-Tc,2.390595970316759
-3.866218678136868,123.0,2.162790697674419,1.429,2.085271317829458,1383.720930232558,0.1937984496124031,5545.904833333334,-1.261165463782946,2298.449612403101,65.98372093023255,0.9379844961240311,0.08527131782945736,0.08527131782945736,71.93729147286821,11.55813953488372,1.224108527131783,0.802,6.534883720930233,27.31007751937985,1.203782945736434,0.0,3.107921910775194,11,-2.616658628062016,Hg0.4Pr1.1Sr2Ca0.5Cu2O6.9,60.0,cuprates,4.0943445622221
-4.056329026555556,123.0,2.777777777777778,1.429,2.222222222222222,1744.444444444445,0.1111111111111111,5182.904833333334,-1.116722222222222,2680.0,82.55555555555556,0.0,0.1111111111111111,0.2222222222222222,64.81655555555557,9.886666666666667,1.287111111111111,0.802,8.111111111111112,22.73333333333333,1.173,8.945555555555556e-05,4.172423060666667,0,-2.757548785555556,Tl1Sr0.4Ca0.6La1Cu1O5,26.0,cuprates,3.258096538021482
-5.10542242408,275.0,3.65,1738.0,2.73,1531.666666666667,0.27,2299.333333333333,-0.6831666666666667,3465.666666666667,-41.25,0.0,0.0,0.27,75.13,8.435666666669999,0.3819333333333333,3.03,2.73,310.453,1.1759,0.0,8.434805581266666,0,-3.950823815666667,Mg0.81Al0.19B2,30.8,low-Tc,3.427514689979529
-5.429173765866199,166.9,2.94,856.0,4.66,3348.0,0.06,4271.75,-1.48613333338,2770.0,37.0904,0.0,0.0,0.0,66.64179999999999,8.595999999999998,0.739,4.31,9.46,101.236,1.5104,0.84426512,5.265518659200001,0,-5.2543679746,K0.7Sr0.3Fe2As2,12.2,Fe-based,2.501435951739211
-4.605028711685715,123.0,3.715714285714285,1.429,2.27,1360.571428571429,0.01571428571428572,4154.35725,-0.8732107142857143,3140.571428571428,108.5771428571428,0.0,0.27,0.27,64.22637142857143,9.676285714285715,1.2332,0.802,5.841428571428571,31.54428571428571,1.137461428571429,0.000217377,4.526575828742857,0,-3.251153739414286,La1.89Ca0.11Cu1O4,23.0,cuprates,3.13549421592915
-2.935667308704686,138.9,1.022857142857143,1.429,3.405714285714286,1048.571428571429,0.2628571428571428,2288.5286,-1.886904761897143,1850.285714285714,117.0702857142857,0.0,0.0,0.0,113.1589428571429,17.35828571428571,1.3076,0.802,5.834285714285715,23.34857142857143,1.235257142857143,0.0,2.927036245371429,0,-2.0311937712,Ca1.84Na0.16Cu1Cl2O2,19.7,cuprates,2.980618635743943
-4.741253675486726,168.4,2.54424778761062,1879.0,5.048672566371682,4310.619469026549,0.0,4857.333333333333,-2.113296460176991,2996.460176991151,103.7348230088496,0.0,0.0,0.4424778761061947,37.18716814159293,8.661504424778762,0.7542920353982302,3.77,10.20796460176991,86.68318584070798,1.583243362831858,0.7751549221238938,4.943344742389382,0,-4.488633552964602,Cs0.86Fe1.66Se2,28.16666667,Fe-based,3.338139245813362
-3.9467599838664,42.9,1.94,1.429,2.46,2100.0,0.12,5097.485799999999,-1.58253333336,1700.0,104.2888,0.0,0.0,0.0,13.78824,2.061999999999999,1.3468,0.4,9.66,7.712,1.2354,0.0,3.714802875,0,-2.554715115,Ba0.6K0.4Bi0.7Pb0.3O3,11.3,low-Tc,2.424802725718295
-3.911475816528239,123.0,1.634551495016611,1.429,2.380066445182724,1680.863787375415,0.1980066445182724,5890.204142857143,-1.532328903654485,1957.275747508306,73.39368770764119,0.0132890365448505,0.00132890365448505,0.00132890365448505,68.53897475083056,10.9685049833887,1.220186046511628,0.4,8.908970099667773,24.12890365448505,1.203622591362126,0.0,3.767802317966778,10,-2.665845092445183,Bi1.7Pb0.3Sr2Ca0.98Nd0.02Cu2O8.05,80.89,cuprates,4.393090207029862
-4.231369656596154,130.4,1.757692307692308,1.251,2.126923076923077,1088.461538461538,0.1923076923076923,2959.24,-1.0480625,1593.846153846154,87.93884615384614,0.0,0.0,0.07692307692307693,88.44428438461537,13.37880769230769,1.214423076923077,0.802,6.011538461538461,29.31923076923077,1.160884615384615,0.0,3.284807504230769,0,-2.816922829076923,Y1Ca1Ba4Cu5N0.3C0.7O14,82.0,cuprates,4.406719247264253
-4.196874047246666,130.4,1.915333333333333,1.429,2.064666666666667,1144.466666666667,0.1353333333333333,3690.6858,-0.93523,1734.866666666667,99.55466666666666,0.0,0.0,0.06466666666666666,111.0415466666667,16.739,1.198626666666667,0.802,6.598,39.00653333333334,1.14712,0.0,3.234966509593333,0,-2.953634192713333,Y0.97Ca0.03Ba2Cu4O8,81.9,cuprates,4.405498990859024
-4.253690670788235,211.7,3.002352941176471,1.429,2.498823529411765,1637.529411764706,0.09999999999999999,5975.738166666668,-1.165917647058824,2405.529411764705,93.07058823529412,1.184705882352941,0.14,0.05411764705882353,55.87923529411766,8.611764705882353,1.221152941176471,0.802,6.545882352941176,41.97058823529412,1.144947058823529,3.100941176470588e-06,3.350698940494118,13,-2.859665168647059,Ru0.92Ce0.58Sr1.7Eu1.8Cu2O10,26.0,cuprates,3.258096538021482
-4.561223785778571,152.0,3.57,1.429,2.261428571428572,1382.428571428572,0.03285714285714286,5321.085799999999,-0.911467857142857,3049.285714285714,104.5888571428571,0.0,0.2528571428571428,0.2528571428571428,58.30835714285714,8.921,1.238657142857143,0.802,5.815714285714286,31.57,1.144695714285714,0.0007570084285714285,4.410142006628572,0,-3.209182172185714,La1.77Sr0.23Cu0.94Ni0.06O4,31.5,cuprates,3.449987545831587
-5.650612985336,275.0,4.0,1738.0,2.8,1700.0,0.2,2099.0,-0.852,3380.0,-24.4,0.0,0.0,0.2,52.8,4.480000000004,0.328,3.03,2.8,361.68,1.104,0.0,9.024976647999999,0,-4.275879174,B2Mg0.5,36.0,low-Tc,3.58351893845611
-3.942246863116099,123.0,1.602619532044761,1.429,2.38148524923703,1676.246185147508,0.1907426246185148,4576.2858,-1.558427644964395,1944.875381485249,76.06948118006103,0.0,0.0,0.0,77.92166945574772,12.25998219735504,1.205601475076297,0.4,8.877034587995931,25.49593082400814,1.18542980671414,0.0,3.798632091683622,0,-2.686217999083164,Bi8Sr6Ca6Cu9O33.912,85.0,cuprates,4.442651256490317
-4.058429470926386,130.4,1.965056685820779,1.429,2.073769218822799,1235.362633949371,0.1591862090386706,3792.904833333333,-0.9583844541077806,1868.224879639696,93.42178909768597,0.0,0.07376921882279856,0.07376921882279856,97.61058993632552,14.92234819071285,1.221556142258114,0.802,6.306724646684268,34.75306724646684,1.175771858984314,5.939159807423513e-05,3.499122883910545,0,-2.81282194541699,La0.95Ca0.05Ba1.5Sr0.5Cu3O6.878,66.0,cuprates,4.189654742026425
-5.501601347454,170.4,2.7584,3510.0,4.713200000000001,2645.2,0.2,6986.200000000001,-1.262258,2887.08,31.58148,0.0,0.0,0.0188,58.57032,7.06216,0.739248,4.31,9.6416,101.8824,1.4969068,0.8202035214400001,5.468782494280001,0,-5.32505857574,Ba1Fe1.868Co0.094Cu0.038As2,15.55,Fe-based,2.744060638625243
-4.054118610217391,130.4,2.08300395256917,1.429,2.079051383399209,1227.272727272727,0.158102766798419,5216.2858,-0.9178656126482213,1867.588932806324,97.96166007905137,0.7944664031620553,0.07905138339920949,0.07905138339920949,99.43701264822134,14.96403162055336,1.234940711462451,0.802,6.549407114624506,34.51383399209486,1.181806324110672,0.0,3.18009435256917,11,-2.827248714901186,Nd0.95Pr0.05Ba2Cu3O6.65,26.7,cuprates,3.284663565406204
-4.079370963846154,130.4,1.961538461538461,1.429,2.076923076923077,1146.153846153846,0.1538461538461539,4580.0715,-0.9914423076923076,1900.0,91.12307692307692,0.3076923076923077,0.07692307692307693,0.03846153846153846,110.5132153846154,16.74615384615385,1.194615384615385,0.802,6.5,34.88461538461539,1.151807692307692,3.096538461538462e-05,3.435533718461538,8,-2.821712114615385,La0.5Sm0.5Ba1Ca1Cu3O7,66.0,cuprates,4.189654742026425
-4.149646471139482,130.4,2.171493902439024,1.429,2.095274390243902,1198.170731707317,0.1333841463414634,4025.4858,-0.928153582317073,1963.033536585365,99.07256097560975,0.0,0.09527439024390243,0.09527439024390243,99.73009817073171,15.08574695121951,1.216996951219512,0.802,6.323932926829268,35.0342987804878,1.157610518292683,7.670541158536584e-05,3.652940129878048,0,-2.881418368384146,Ca0.3Ba1.45La1.25Cu3O7.12,69.3,cuprates,4.238444906195857
-10.09008193914847,287.0,5.098360655737705,2260.0,5.087431693989071,3131.147540983606,0.0,4999.999999999999,0.4243579234972676,1551.366120218579,107.407650273224,0.0,0.0,0.448087431693989,75.55737704918033,9.484918032786911,0.3953551912568306,1.67,5.087431693989071,181.5027322404372,1.157377049180328,0.0,8.663378490382513,0,-8.136949178360656,Mo1B0.01C0.82,12.2,low-Tc,2.501435951739211
-4.221957766068991,130.4,2.20470053070508,1.429,2.098559514783927,1196.739954510993,0.1288855193328279,4609.8858,-0.9243176648976495,1970.811220621683,100.1523123578468,0.0,0.06065200909780136,0.09855951478392722,95.19352585291887,14.3502653525398,1.22122820318423,0.802,6.326004548900682,35.35253980288097,1.15718726307809,4.883093252463988e-05,3.471593705686125,0,-2.948529502191054,Y1La1.6Ba3.4Cu6O14.38,53.1,cuprates,3.972176928247893
-4.151220242509506,130.4,2.171102661596958,1.429,2.095057034220532,1190.494296577947,0.1330798479087452,4025.4858,-0.937309885931559,1966.539923954373,98.37756653992395,0.0,0.09505703422053231,0.09505703422053231,100.8841756653992,15.2680608365019,1.214220532319392,0.802,6.32319391634981,35.01520912547528,1.154733840304182,7.653041825095056e-05,3.661472151863117,0,-2.880484808859316,Ca0.4Ba1.35La1.25Cu3O7.15,78.8,cuprates,4.366912996863833
-5.002810318346667,275.0,3.353333333333333,1738.0,2.673333333333333,1514.666666666667,0.3266666666666667,4366.0,-0.7103,3685.333333333333,-56.66666666666667,0.0,0.0,0.3333333333333333,69.62666666666667,7.43666666667,0.3928666666666667,3.03,2.713333333333333,309.8906666666667,1.184353333333333,0.01122691466666667,8.2155828356,0,-3.851953888266667,Mg0.98Co0.02B2,37.4,low-Tc,3.621670704420486
-4.1523587051,112.0,2.267272727272727,1.429,2.605454545454545,2051.454545454546,0.1218181818181818,5495.485799999999,-1.64645,2463.454545454545,90.25272727272727,0.0,0.06,0.06,39.27132727272727,6.404909090909091,1.240363636363636,0.4,9.969090909090909,22.28181818181818,1.197983636363636,4.8306e-05,4.288171561127273,0,-2.8732613166,Bi2Sr1.34La0.66Cu1O6,20.0,cuprates,2.995732273553991
-4.652544916919966,112.0,3.844756634028665,1.429,2.283808712927487,1379.807010075209,0.0,5022.476333333333,-0.8554597701149423,3210.373208457499,112.0096069249326,0.0,0.2838087129274869,0.2838087129274869,60.88862889172698,9.152830991911452,1.236809990066695,0.802,5.858095643536256,31.78657584787853,1.133292181069959,0.0002284943947779197,4.593051663757628,0,-3.290652914101036,La2Cu1O4.047,29.7,cuprates,3.391147045808654
-4.152464358641347,170.4,1.874706342991386,1.429,2.078308535630383,1164.056382145654,0.1722787783868442,4560.238166666667,-0.9432067345340641,1776.429130775254,91.89404855129209,0.0,0.0,0.06264682850430697,96.57872341425215,14.57948316366484,1.215035238841034,0.802,6.281910728269381,36.84573218480815,1.178676585747847,0.001011232576350822,3.167696875724354,0,-2.916614328089272,Y0.8Ca0.2Ba2Cu2.8Ni0.2O6.77,64.0,cuprates,4.158883083359671
-3.856880156837648,123.0,1.552572706935123,1.429,2.383509108341323,1746.4046021093,0.2237136465324385,4576.2858,-1.571260786193672,2053.211888782359,66.21025886864813,0.0,0.0,0.0,72.03438625759028,11.51486097794823,1.210802173218281,0.4,8.684563758389261,24.12911473314158,1.224471077021413,0.0,3.738063196708213,0,-2.643527487277085,Bi4Sr4Ca3Cu4O16.29,81.0,cuprates,4.394449154672439
-4.025225239120473,130.4,1.606299212598425,1.429,2.078740157480315,1279.527559055118,0.1574803149606299,4722.485799999999,-1.040354330708662,1956.692913385827,88.9976377952756,0.3149606299212598,0.07874015748031496,0.07874015748031496,97.43477007874016,15.03937007874016,1.203149606299213,0.802,7.023622047244095,36.45669291338583,1.170708661417323,0.0,3.180851737007874,4,-2.792585869055118,Dy1Ba1Sr1Cu3O6.7,29.9,cuprates,3.397858480396641
-4.181445167675585,130.4,1.959866220735786,1.429,2.066889632107023,1155.518394648829,0.1337792642140468,4708.685799999999,-0.9295150501672241,1746.822742474916,100.3976588628763,0.1471571906354515,0.01337792642140468,0.06688963210702342,110.9823297658863,16.73177257525084,1.199464882943144,0.802,6.628762541806021,39.0314381270903,1.148434782608696,0.0,3.240997182943144,11,-2.941509359431438,Y0.8Pr0.2Ba2Cu4O7.95,74.0,cuprates,4.30406509320417
-4.604145481907143,142.0,3.717857142857143,1.429,2.272857142857143,1384.071428571429,0.01571428571428572,5114.2858,-0.8790321428571428,3145.857142857143,108.3212142857143,0.0,0.27,0.27,60.90984285714285,9.227642857142857,1.237157142857143,0.802,5.839285714285714,31.51214285714286,1.140263571428572,0.001724993285714286,4.509437231892857,0,-3.250552005471429,La1.89Sr0.11Cu0.995Fe0.005O4,14.7,Fe-based,2.687847493784691
-4.573499000542857,192.0,3.587142857142857,1.429,2.28,1410.428571428572,0.03142857142857143,6013.485799999999,-0.9070928571428571,3068.857142857143,104.9272857142857,0.0,0.2542857142857143,0.2585714285714286,59.76517142857142,9.115428571428572,1.238385714285714,0.802,5.812857142857142,32.21142857142857,1.144781428571429,0.000204971,4.431437275185714,0,-3.219360099828572,La1.78Sr0.22Cu0.97Ru0.03O4,15.6,cuprates,2.747270914255491
-3.96231646467366,143.0,1.417249417249417,1.429,2.093240093240093,1166.666666666667,0.2331002331002331,4048.2858,-1.201806526806527,1611.888111888112,64.14662004662004,0.0,0.0,0.0,114.7539268065268,17.76223776223777,1.172261072261072,0.802,6.116550116550116,36.38694638694639,1.162890442890443,0.0,3.309660526340326,0,-2.724811651958042,Cu4.5Sr2Ca3Cr0.5O11.45,71.0,cuprates,4.262679877041315
-4.460467551316166,123.0,1.546494992846924,1.429,2.261802575107296,1348.068669527897,0.02432045779685265,4948.10725,-0.9956008583690986,3096.280400572246,106.7623748211731,0.2618025751072962,0.2618025751072962,0.2618025751072962,66.78267896995708,9.785407725321889,1.213261802575107,0.802,8.974248927038627,38.14735336194563,1.113447782546495,0.0,3.263795770042918,1,-3.105912623876967,Tm1.83Ca0.17Cu1O3.99,30.0,cuprates,3.401197381662155
-3.936838266076386,123.0,1.605237186657017,1.429,2.394762813342983,1671.129679584183,0.1973814066714915,4576.2858,-1.572947233370616,1971.14941772485,74.41798144614778,0.0,0.0,0.0,77.91094233831173,12.20738206460952,1.204723994999671,0.4,8.894927297848543,24.46213566682019,1.188714389104546,0.0,3.825787287617606,0,-2.679560494795052,Bi2Sr1.2Ca1.8Cu2O8.199,76.5,cuprates,4.33729074083249
-4.611505223007143,130.4,3.736285714285714,1.429,2.272285714285714,1374.971428571429,0.01342857142857143,4644.35725,-0.8569735714285713,3141.285714285714,110.4445714285714,0.0,0.2722857142857143,0.2722857142857143,61.36145714285714,9.22637142857143,1.239205714285714,0.802,5.843714285714285,31.50314285714286,1.140606,0.0002192172285714286,4.520328525108571,0,-3.257660369651429,La1.906Ba0.094Cu1O4,32.0,cuprates,3.465735902799727
-7.884957884499999,60.0,6.1,2330.0,4.7,2680.0,0.0,4220.0,-1.749,3720.0,75.08,0.0,0.0,0.0,65.89,2.80012,0.456,5.53,4.7,138.9,1.3207,0.0,7.49283979,0,-7.7280856,Si0.3V0.7,16.95,low-Tc,2.830267833826459
-8.515645408000001,128.0,6.45,2700.0,4.55,6910.0,0.0,5989.0,-0.01275,6932.5,84.65,0.0,0.0,0.0,94.20750000000001,13.4975,0.6205,6.6,4.8,95.5375,1.43325,0.0,5.6330121175,0,-8.48853113,Al0.9Nb3Sb0.1,18.06,low-Tc,2.893699547988839
-4.061481152295208,130.4,2.540958268933539,1.429,2.077279752704791,1210.97372488408,0.1545595054095827,5083.10725,-0.9048299845440494,1836.93972179289,98.92843894899536,0.5409582689335394,0.07727975270479134,0.07727975270479134,96.77401514683153,14.56723338485317,1.220710973724884,0.802,6.850077279752705,35.00772797527048,1.170185471406491,0.0,3.173439348531685,7,-2.809665345703245,Gd1Ba2Cu3O6.94,90.8,cuprates,4.508659285607248
-5.177260266092857,99.0,3.536428571428571,1.429,2.413571428571429,1355.857142857143,0.0,1681.143,-0.9844999999507142,1023.285714285714,95.08471428571428,0.0,0.0,0.2807142857142857,18.82394285714285,2.459785714285714,1.083607142857143,0.802,4.699285714285715,32.35714285714286,1.052795714285714,0.0,2.625347364114286,0,-3.832032396207143,Li1.035Ti1.965O4,11.75,low-Tc,2.463853240590168
-4.178640740877862,130.4,2.305343511450382,1.429,2.106870229007634,1190.076335877863,0.1221374045801527,4522.904833333334,-0.9546564885496183,2060.30534351145,97.79465648854962,0.3053435114503817,0.1068702290076336,0.1068702290076336,104.0762244274809,15.74198473282443,1.208091603053435,0.802,6.427480916030534,35.32824427480916,1.146900763358779,6.145801526717558e-05,3.622039722748092,10,-2.909995534122138,Ca0.6Nd0.4Ba1La1Cu3O7.1,48.6,cuprates,3.883623530906448
-5.371971012859248,5.199999999999999,3.506963788300836,1.251,4.621169916434541,1224.233983286908,0.0,1870.86625,-3.401369544977716,1907.799442896936,117.7974930362117,0.0,0.0,0.5571030640668524,29.50553760445682,3.944011142061282,1.382116991643454,1.1,4.621169916434541,27.00557103064067,1.289972144846797,0.0,3.7581445254039,0,-3.960766337883009,Na0.59Zr1N1Cl1,15.0,low-Tc,2.70805020110221
-3.948368383112525,27.9,1.897466827503016,1.429,2.504624045034177,2450.341777241656,0.1025331724969843,3536.85725,-1.77163583973261,1839.56574185766,105.9123039806996,0.0,0.0,0.0,13.72622589465219,2.083634901487736,1.338500201045436,0.4,9.721351025331725,8.404905508644953,1.237378367511057,0.0,3.697861662042621,0,-2.559102175460394,Ba0.51K0.49Bi1O2.974,22.2,low-Tc,3.100092288878234
