GSenergy_pa_composition_average,BulkModulus_difference,NUnfilled_composition_average,valence_composition_average,IsAlkalineEarth_composition_average,ThermalConductivity_composition_average,ElectronAffinity_composition_average,Density_min_value,HHIr_composition_average,HHIp_composition_average,CovalentRadius_composition_average,NfUnfilled_composition_average,MiracleRadius_composition_average,SecondIonizationEnergy_composition_average,SecondIonizationEnergy_min_value,Polarizability_min_value,NValance_composition_average,BCCfermi_composition_average,ElectricalConductivity_composition_average,IonicRadii_composition_average,group,mat,Tc
-5.784233655050952,161.7,3.0000000000000004,6.000000000000001,0.0,41.20835000000001,108.10915,4819.0,3386.5,2499.5000000000005,131.13000000000002,0.0,127.77,17.946850000000005,16.18,3.77,12.000000000000004,6.700280781700001,7.320057,0.6589500000000001,Fe-based,Fe1Te0.57Se0.43,15.0
-4.163138843700849,130.4,1.983808789514264,2.0771010023130305,0.1542020046260601,92.44516407093292,93.25551272166538,1.429,1177.255204317656,1856.9776407093293,113.6407093292213,0.0,111.95219737856596,26.01392521202776,10.004,-5.8166666667,6.324595219737857,3.152871894124904,13.901464919043953,1.2189745566692367,cuprates,Y1Ba2Cu2.79Zn0.21O6.97,14.2
-4.618447522091786,118.0,4.392071428571429,2.307142857142857,0.0,62.04906428571428,111.41785714285712,1.429,1381.75,3230.95,113.97707142857143,2.842142857142857,106.54764285714283,26.0452245,10.727,0.802,6.647642857142857,3.3692995374,9.125871428571427,1.267502142857143,cuprates,Nd1.7945Y0.0555Ce0.15Cu1O4,19.0
-4.559714633375,148.0,2.325,3.05,0.2875,25.024025,16.662499999999994,1.429,1771.25,2245.0,124.1625,0.0,125.425,22.0300625,11.03,0.802,6.05,3.609640089375,4.1925,1.0616249999999998,Fe-based,Sr2Mg0.3Ti0.7Fe1As1O3,36.7
-4.084526752766666,123.0,2.056666666666666,2.376666666666667,0.1566666666666666,62.36994666666667,79.65333333333334,1.429,1534.3333333333337,2089.0,110.74,0.0,114.04666666666664,25.827056666666664,11.03,0.4,8.91,3.776520229033333,9.948333333333334,1.2275333333333331,cuprates,Bi1Pb1Sr2Y0.65Ca0.35Cu2O8,76.0
-9.6703372485,197.0,5.475,4.525,0.0,28.9575,109.15,2260.0,4562.5,4347.5,119.75,0.0,109.9,19.405025,14.32,1.67,4.525,6.882332324749999,3.6025,0.39875,low-Tc,Nb0.95Mo0.05C1,12.1
-4.586675320511429,130.4,3.6642857142857146,2.2642857142857142,0.0214285714285714,63.04915714285714,108.15085714285712,1.429,1364.0285714285717,3102.914285714286,115.43228571428573,0.0,108.51685714285716,26.12482171428572,10.004,0.802,5.835714285714285,4.483618820097143,9.511714285714287,1.23664,cuprates,La1.85Sr0.03Ca0.066Ba0.054Cu1O4,24.0
-3.925743295576923,123.0,1.807692307692308,2.1153846153846154,0.1923076923076923,87.48706153846153,73.03461538461538,1.429,1265.3846153846152,1842.307692307692,111.03846153846156,0.3846153846153846,112.73076923076924,25.95553846153846,10.727,0.802,7.038461538461538,3.3234918188461537,13.892307692307693,1.221923076923077,cuprates,Pb0.5Sr2Ca0.5Nd0.5Cu2.5O7,60.0
-2.939240897833286,138.9,1.0142857142857142,3.4142857142857137,0.2714285714285714,113.11465714285714,115.21942857142858,1.429,1152.857142857143,1882.857142857143,117.52857142857142,0.0,94.12857142857143,23.409057142857144,11.871,0.802,5.842857142857143,2.9210187645714285,17.401428571428575,1.3144285714285713,cuprates,Ca1.9K0.1Cu1Cl2O2,18.0
-5.18820125846875,148.0,4.2625,3.7625,0.0,37.77286875000001,78.83375,1.429,2312.5,3922.5,130.1625,0.0,121.1,20.3309375,11.059,-5.8166666667,8.2375,5.642066658625001,4.51,0.929375,Fe-based,La1Fe0.8Zn0.2As1F0.15O0.85,25.5
-7.876010036224489,37.0,5.673469387755102,3.5510204081632653,0.0,11.053061224489795,72.38163265306122,2260.0,1328.5714285714284,3961.224489795918,119.75510204081633,0.0,117.0408163265306,19.660306122448976,12.24,-5.8166666667,3.959183673469388,6.481922171224489,1.3924489795918369,0.4995918367346938,low-Tc,C1.45Y0.9Zn0.1,13.0
-5.443220339146279,166.9,2.9160000000000004,4.683999999999999,0.0839999999999999,64.26652,31.89776,856.0,3247.2,2830.0,140.328,0.0,140.488,18.52022,11.03,4.31,9.484,5.30787022608,8.322399999999998,0.733,Fe-based,Sr0.42K0.58Fe2As2,36.0
-6.3661806967235,287.0,4.2,3.1666666666666665,0.0,41.95666666666667,74.71666666666667,2260.0,1766.6666666666667,2966.6666666666665,113.41666666666669,0.15,113.43333333333332,20.715016666666664,11.805,1.67,7.633333333333334,7.067404640833332,5.108333333334999,0.4986666666666666,low-Tc,Ho0.3Lu0.7Ni2B2C1,13.3
-8.213386224999999,127.0,5.918367346938775,3.714285714285714,0.0,10.142857142857142,74.9938775510204,2260.0,1418.3673469387754,4022.448979591836,120.44897959183672,0.0,116.63265306122447,19.60055102040816,12.24,1.67,3.714285714285714,6.6477168402040805,1.0251020408163265,0.4946938775510204,low-Tc,C1.45Cr0.1Y0.9,12.4
-3.981412951984048,94.0,4.756729810568296,3.2552342971086747,0.0,192.3091724825524,63.84646061814557,2700.0,1247.6570289132603,2542.8713858424726,120.87936191425725,0.0,134.2761714855434,18.09318045862413,14.32,5.84,5.747756729810569,6.912035066011965,28.21017023928216,0.5378065802592225,low-Tc,Al0.75Ge0.25Nb0.003,20.7
-4.216980880692368,170.4,2.013375295043273,2.093627065302911,0.1581431943351691,94.41530920535013,93.9703383162864,1.429,1185.9166011014947,1877.734067663257,114.77812745869394,0.0,112.82690794649882,25.81466404405979,10.004,0.802,6.2966168371361135,3.1717152486860734,14.22258064516129,1.2145239968528716,cuprates,Y1Ba2.01Cu2.81Ni0.19O6.7,65.0
-4.056955059504489,153.0,1.7952755905511812,2.204724409448819,0.1889763779527559,74.4442188976378,62.64330708661417,1.429,1319.6850393700788,2074.015748031496,111.22834645669292,0.0,112.68503937007875,25.78659842519685,11.03,0.802,6.755905511811024,3.2069709529133856,11.897637795275593,1.193464566929134,Fe-based,Hg0.5Fe0.5Sr2Y0.6Ca0.4Cu2O6.7,46.0
-4.198973179241313,130.4,1.998841698841699,2.077220077220077,0.1544401544401544,96.87902934362934,94.96297297297298,1.429,1172.2779922779923,1859.0733590733591,113.86486486486488,0.0,111.81544401544402,26.034921235521235,10.004,-5.8166666667,6.31003861003861,3.159976274030888,14.582471042471044,1.2185444015444016,cuprates,Y1Ba2Cu2.985Zn0.015O6.95,86.0
-4.083639682102154,130.4,2.0,2.0772141147401744,0.1544282294803489,100.42148848737548,96.95669060304222,1.429,1194.9270326615706,1853.177360821558,114.43255347077444,0.0,111.98857231101844,25.98316863562659,10.004,0.802,6.3088564589606975,3.5362929664504668,15.189946722260832,1.221249324376496,cuprates,La1Ba1.75Ca0.25Cu3O6.951,80.0
-3.8204156260409863,132.3,1.5800903841325633,2.593145869947276,0.1883002761737383,64.48115244790358,83.56158674366056,1.429,1878.797388902837,2109.0886266633192,110.83868943007782,0.0,108.4915892543309,25.76724227968868,11.03,0.4,9.238137082601051,3.793167846014311,10.325131810193756,1.2614109967361284,cuprates,Bi2Sr2Ca1Cu2I0.69O8.242,53.1
-8.522808137437503,148.0,6.250000000000001,4.75,0.0,55.53375000000001,97.1875,5727.0,7273.750000000001,7197.500000000001,157.22500000000002,0.0,145.13750000000002,14.765387500000005,14.32,4.31,7.775000000000001,5.788347747625,6.825,0.685625,low-Tc,As0.15Nb3Sn0.7Tl0.15,17.98
-4.311799253314231,310.4,2.1538461538461537,2.1153846153846154,0.1538461538461538,81.99413846153845,88.19615384615383,1.429,1210.0,1940.7692307692307,111.23076923076924,0.0,109.81538461538464,26.29110769230769,10.004,0.802,6.0,3.389779198307692,12.310000000000192,1.195076923076923,cuprates,Y1Sr0.4Ba1.6Cu2.5B0.5O7,35.0
-5.49899908125,170.4,2.75,4.65,0.2,56.75,32.3,3510.0,2685.0,2915.0,143.1,0.0,140.6,15.97,10.004,4.31,9.65,5.4748297675,6.895,0.741,Fe-based,Ba1Fe1.75Co0.25As2,22.0
-4.6376265685,148.0,2.425,3.075,0.275,23.347775,19.787499999999994,1.429,1785.0,2192.5,124.4,0.0,125.2,22.011875,11.03,0.802,6.074999999999999,3.59576128375,3.945,1.06025,Fe-based,Fe2As2Sr4Mg0.4Ti1.6O6,28.0
-4.204656889285714,160.4,2.011904761904762,2.095238095238096,0.1587301587301587,98.62895555555558,93.44801587301586,1.429,1190.0793650793653,1900.0,115.2063492063492,0.0,113.12301587301587,25.76909523809524,10.004,0.802,6.305555555555555,3.171154659246032,14.84325396825397,1.2127777777777775,Fe-based,Y1Ba2Cu2.95Fe0.05O6.6,26.2
-3.6989858742607,123.0,1.6108949416342413,2.0778210116731515,0.2334630350194552,82.2561626459144,57.67587548638131,1.429,1589.4941634241245,1978.5992217898836,111.05836575875486,0.0,115.75097276264592,26.108517509727623,11.03,0.802,7.478599221789883,3.403635191828794,13.09727626459144,1.2575875486381325,cuprates,Tl1Sr2Ca1Cu2O6.85,24.0
-4.604991747528572,118.0,4.434285714285714,2.31,0.0,62.02894285714285,111.8142857142857,1.429,1385.7142857142858,3228.5714285714284,114.07285714285716,2.93,106.57142857142856,26.033582857142857,10.727,0.802,6.6657142857142855,3.3715948019571425,9.123714285714287,1.2692142857142856,cuprates,Nd1.83Ce0.17Cu1O4,12.8
-4.7404539857524455,123.0,1.9915851272015657,2.0054794520547947,0.0039138943248532,1.86658336594912,139.78590998043052,1.429,518.9041095890411,525.4990215264188,66.82113502935421,0.0,64.9362035225049,34.94413835616438,11.03,0.4,6.0436399217221135,3.084833751232877,0.2525048923679061,1.396315068493151,cuprates,Bi1.6Pb0.4Sr2Cu3Ca2O1013,102.0
-4.24819438453668,130.4,2.138996138996139,2.0926640926640925,0.138996138996139,97.1334694980695,96.67528957528958,1.429,1184.1698841698842,1959.45945945946,113.75289575289575,0.0,111.24324324324326,26.053911196911194,10.004,0.802,6.324324324324325,3.2558849526640925,14.61930501930502,1.2145173745173747,cuprates,Y1Ba1.8La0.2Cu3O6.95,78.0
-4.179488583374902,130.4,1.9929851909586904,2.077942322681216,0.1558846453624318,96.11662837100548,93.83990646921278,1.429,1180.904130943102,1871.7848791894,114.25409197194077,0.0,112.34450506625096,25.93636710833983,10.004,-5.8166666667,6.318784099766174,3.1580743372720184,14.462821512081062,1.2169056897895556,cuprates,Y1Ba2Cu2.91Zn0.09O6.83,45.0
-4.184785928236677,170.4,1.9451410658307209,2.078369905956113,0.164576802507837,97.7263028213166,92.81394984326018,1.429,1182.601880877743,1844.8275862068967,114.43260188087774,0.0,112.67554858934167,25.874202194357363,10.004,0.802,6.289968652037619,3.172976277194357,14.746865203761756,1.2150470219435736,cuprates,Y0.9Ca0.1Ba2Cu2.9Co0.1O6.76,57.5
-4.605750696535715,158.0,4.400428571428572,2.3075714285714284,0.0,61.91052857142857,111.81115714285713,1.429,1385.7142857142858,3228.3142857142857,114.06085714285716,2.9214285714285717,106.57142857142856,26.032318285714283,10.727,0.802,6.670999999999999,3.37130613999,9.104528571428572,1.269625714285714,cuprates,Nd1.85Ce0.15Cu0.997Ni0.003O4,15.65
-3.803847663229814,130.4,1.3012422360248448,2.077639751552795,0.15527950310559,98.64842484472052,95.12950310559006,1.429,1236.024844720497,1880.434782608696,113.2826086956522,0.0,112.57142857142858,26.01609937888199,10.004,0.802,7.319875776397517,3.0575492467391303,14.928571428571432,1.210248447204969,cuprates,Yb1Ba1.6Sr0.4Cu3O6.88,80.2
-8.573671340437501,148.0,6.2125,4.7875000000000005,0.0,55.12875,100.1875,5727.0,7097.5,7055.0,157.2625,0.0,145.2125,14.5628875,14.32,4.31,7.8125,5.814392907249999,6.794999999999999,0.670625,low-Tc,As0.15Nb3Pb0.15Sn0.7,18.05
-4.55583158165,152.0,3.527142857142857,2.255714285714286,0.0385714285714285,58.33109999999999,102.99171428571428,1.429,1392.142857142857,3036.9999999999995,115.2,0.0,108.95571428571428,26.096607142857145,11.03,0.802,5.801428571428571,4.384442293514286,8.967,1.238885714285714,cuprates,La1.73Sr0.27Cu0.94Co0.06O4,34.0
-4.204128197681992,130.4,2.3448275862068964,2.1149425287356323,0.1149425287356321,101.56131570881226,100.00421455938697,1.429,1211.111111111111,2102.298850574713,113.3103448275862,0.0,109.99233716475096,26.11434099616858,10.004,0.802,6.344827586206897,3.784278424291188,15.367816091954024,1.2078160919540228,cuprates,La1.5Ba1.1Ca0.4Cu3O7.05,55.0
-4.139417927996032,130.4,2.055555555555556,2.0793650793650795,0.1587301587301587,99.77141587301588,95.21111111111112,1.429,1204.3650793650793,1888.492063492064,115.56746031746032,0.3055555555555555,113.23809523809524,25.73849603174603,10.004,0.802,6.373015873015873,3.172927632142857,15.031349206349208,1.216547619047619,cuprates,Y0.65Pr0.35Ba2Cu3O6.6,21.5
-4.604957217347144,118.0,4.405142857142857,2.3075714285714284,0.0,62.04132857142857,111.8142857142857,1.429,1385.7142857142858,3228.571428571429,114.06557142857142,2.9227142857142856,106.57142857142856,26.033281714285717,10.727,0.802,6.670571428571428,3.37108822719,9.124200000000002,1.2695785714285714,cuprates,Nd1.847Ce0.153Cu1O4,22.5
-3.9216629141543833,131.7,1.968968192397207,2.0775795190069823,0.1551590380139643,96.78412614429789,94.26524437548484,1.429,1240.8844065166795,1888.6733902249805,114.09930178432892,0.6671838634600465,112.51047323506592,25.936425911559347,10.004,0.802,6.651667959658649,3.1392552385570207,14.74476338246703,1.21722265321955,cuprates,Eu0.6Pr0.4Ba1.5Sr0.5Cu3O6.89,34.0
-5.293331375136011,5.199999999999999,3.4590163934426226,4.551912568306011,0.0,31.637945355191256,116.55245901639344,1.251,1210.3825136612022,1892.349726775956,125.01639344262296,0.0,95.30054644808745,26.707584699453548,13.13,1.1,4.551912568306011,3.711422483278688,4.253005464480874,1.375191256830601,low-Tc,Na0.66Zr1N1Cl1,14.5
-3.290623141538725,161.7,2.0392156862745097,5.999999999999999,0.0,3.830882352941176,187.59950980392156,4819.0,4993.137254901961,2787.254901960784,135.23529411764707,0.0,136.47058823529412,18.93343137254902,16.18,3.77,15.84313725490196,7.583353936862744,1.3962450980392158,0.8926470588235293,Fe-based,Fe0.02Te0.85Se0.15,12.7
-4.589861611875,108.0,3.59375,2.21875,0.0,66.43275,117.609375,1.429,1225.0,2640.625,105.84375,2.1875,99.5,27.46528125,10.727,0.802,6.78125,3.359039761875,9.834375,1.2712499999999998,cuprates,Nd1.4Cu1O4,27.85
-5.50550027155,148.0,4.3950000000000005,3.895,0.0,35.9828305,65.8535,0.0899,2197.5,3872.5,127.325,0.0,116.03,16.559965,11.059,0.666793,7.475,5.9590085376,4.225,0.9372,Fe-based,La1Fe1As1H0.42O0.58,20.3
-4.063035937693345,130.4,2.539748631351685,2.077106947335955,0.1542138946719099,96.55821656257228,99.02273883876936,1.429,1209.3839154907855,1833.9501889120208,114.2689490323078,0.5397486313516847,111.49787955894826,26.03973883876937,10.004,0.802,6.848176420695504,3.173215948916648,14.534659572827511,1.2211118821805844,cuprates,Gd1Ba2Cu3O6.969,91.0
-4.107308009063894,130.4,1.97650927883486,2.09396288466056,0.1174536058256988,106.81002156448204,99.61773549447967,1.429,1153.0420483908856,1939.981207423068,109.9511392999765,0.0,107.83368569415082,26.5385644820296,10.004,0.802,6.728212356119333,3.570605134249472,16.147521728917077,1.1986845196147522,cuprates,La1.5Yb0.5Ba1.5Ca1Cu5O11.785,76.0
-4.195486355328846,130.4,1.9965384615384612,2.076923076923077,0.1538461538461538,95.84975384615385,94.86742307692307,1.429,1170.6153846153843,1853.8461538461536,113.65769230769232,0.0,111.66384615384617,26.06448,10.004,-5.8166666667,6.311153846153847,3.158573802392308,14.425307692307694,1.2192653846153845,cuprates,Y1Ba2Cu2.955Zn0.045O7,70.1
-8.212096250625,112.0,6.4750000000000005,4.525,0.0,49.95,91.9,6511.0,5605.0,5877.5,160.22500000000002,0.0,149.375,14.13025,13.13,7.06,7.025,5.787404802999999,6.1575,0.7025,low-Tc,Nb2.1Zr0.9Sn1,17.7
-3.735161363142857,109.0,2.6000000000000005,2.971428571428571,0.2857142857142857,63.821914285714286,20.48571428571428,1.429,3108.571428571429,4340.0,153.3714285714286,0.0,159.91428571428574,17.535885714285712,11.03,0.4,11.685714285714289,4.428555064285714,10.725714285714288,1.1088571428571428,cuprates,Bi1.8Pb0.2Sr2Cu1OY,15.2
-3.510175813184482,130.4,1.3975903614457827,2.0240963855421685,0.2409638554216867,54.08696626506024,76.02771084337347,1.429,1367.469879518072,1933.734939759036,119.46987951807228,0.2409638554216867,121.10843373493977,25.11514457831325,10.004,0.802,7.566265060240963,2.9033744069879512,8.122891566265059,1.2848192771084337,cuprates,Hg0.8Nd0.2Ba2Cu1O4.3,77.0
-6.832672738615583,222.3,3.806825499034128,5.8415969092079845,0.0,61.28589826142949,151.23245331616226,1960.0,2813.457823567289,1583.9021249195107,127.99871216999357,0.0450740502253702,121.93496458467482,19.838661300708303,11.245,2.9,6.5756600128783,8.176925026233096,7.68583386992917,0.4468963296844817,low-Tc,Sn1.08Eu0.1Mo6.35S8,10.9
-4.602876662816072,112.0,3.7275,2.271428571428572,0.0142857142857142,60.84787142857143,108.57325,1.429,1384.7142857142858,3152.8571428571427,115.53214285714284,0.0,108.37214285714286,26.12252,11.03,-5.8166666667,5.843928571428571,4.51612331255,9.211642857142856,1.2371535714285713,cuprates,La1.9Sr0.1Cu0.9925Zn0.0075O4,14.865
-3.5158212076597444,130.4,1.8945686900958465,2.022364217252396,0.255591054313099,160.67609169329074,84.67731629392969,1.429,1717.2523961661343,2854.6325878594253,144.2843450479233,0.0,136.35782747603832,20.07555910543131,10.004,0.557,6.616613418530352,2.726118770894568,24.21725239616614,1.092300319488818,cuprates,Y1Ba2Cu3F0.825O,90.5
-4.5488826181607145,152.0,3.5685714285714285,2.2542857142857144,0.0321428571428571,60.75355,104.80192857142856,1.429,1382.5000000000002,3057.7857142857147,115.32285714285716,0.0,108.80357142857144,26.122979285714287,11.03,0.802,5.824285714285714,4.408839722507143,9.281,1.2389,cuprates,La1.775Sr0.225Cu0.995Ni0.005O4,21.0
-4.586777455008572,123.0,3.6717142857142857,2.2642857142857142,0.0214285714285714,65.31437142857142,107.4,1.429,1351.4285714285716,3108.5714285714284,115.00542857142858,0.0742857142857142,108.26285714285711,26.14036228571429,10.727,0.802,5.858,4.466537953125714,9.842057142857144,1.2332514285714284,cuprates,La1.798Nd0.052Ca0.15Cu1O4,31.6
-4.19019370204698,130.4,2.080536912751678,2.067114093959732,0.1342281879194631,83.3348899328859,95.348322147651,1.429,1151.0067114093958,1749.6644295302012,106.79194630872482,0.4429530201342281,104.96644295302012,27.226704697986577,10.004,0.802,6.348993288590604,3.171068973825503,12.853691275167789,1.2359731543624162,cuprates,Y0.4Pr0.6Ba1Sr1Cu3O8.9,24.1
-4.569125205857143,123.0,3.778571428571429,2.2642857142857142,0.0214285714285714,65.63494285714286,107.4,1.429,1351.4285714285716,3108.571428571429,114.36428571428571,1.1428571428571428,107.72857142857144,26.104885714285714,10.727,0.802,6.178571428571429,4.00400277,9.81,1.247142857142857,cuprates,La1.05Ca0.15Nd0.8Cu1O4,24.5
-3.722473154016469,130.4,2.0045745654162856,2.160109789569991,0.1829826166514181,54.91985837145472,85.47465690759378,1.429,1899.8170173833485,2038.8838060384264,113.15919487648674,0.0,117.19304666056723,26.542274473924977,10.004,0.802,9.179322964318391,3.673301867566331,8.073193046660569,1.360521500457457,cuprates,Tl1.75Ba2Cu1.2O5.98,26.0
-4.276994594708561,123.0,2.746812386156648,2.163934426229508,0.1092896174863388,93.67987723132968,89.32404371584698,1.429,1244.9908925318762,2552.823315118397,113.50455373406191,0.0,110.63023679417122,25.91683606557377,11.03,0.802,5.981785063752277,4.040952820765027,14.309653916211294,1.1996357012750454,cuprates,La1.8Sr0.2Ca1Cu2O5.98,60.0
-3.9278802491239935,123.0,1.6076123209731217,2.3923876790268785,0.1961938395134392,67.16480370152377,74.19136093126676,1.429,1742.5609835851155,1977.9935910012423,109.42423647897456,0.0,113.24465371787326,26.096661238637104,11.03,0.4,8.877509646197108,3.759271651200052,10.75796219998692,1.2195016676476358,cuprates,Bi2Sr2Ca1Cu2O8.291,89.1
-4.2035187652,130.4,1.9333333333333331,2.0666666666666664,0.1333333333333333,110.65728,100.108,1.429,1172.0,1689.3333333333337,111.46666666666668,0.0,109.17333333333336,26.2976,10.004,0.802,6.6,3.2519026626666667,16.676000000000002,1.1950666666666665,cuprates,Y0.8Sc0.2Ba2Cu4O8,87.0
-4.204482815615385,130.4,2.0338461538461536,2.085384615384616,0.1538461538461538,95.4486,94.65669230769232,1.429,1165.0,1853.8461538461536,113.59923076923076,0.0,111.74230769230772,26.06015076923077,10.004,0.802,6.24,3.188823933015384,14.382307692307691,1.217623076923077,cuprates,Y1Ba2Cu2.89Al0.11O7,82.0
-5.46433385682632,166.9,3.576,4.792,0.0,64.0744,50.22944,856.0,3206.4,3368.8,140.52,0.6719999999999999,138.736,18.29372,11.245,4.31,10.168,5.398524082800001,7.811199999999999,0.71176,Fe-based,Eu0.48K0.52Fe2As2,30.0
-3.4956972818123,131.7,4.81230076879805,2.479154947184199,0.1666354147134195,157.6950490655666,51.52134508406775,1.429,2231.2144509031814,5010.381898868679,166.914119632477,2.2500156259766237,162.10163135195947,16.022486842927684,10.004,0.802,7.104569035564722,3.670165682691418,23.984624039002444,1.0183155197199825,cuprates,Eu2.667Ce1.333La1.333Ba1.333Sr1.333Cu6OY,28.5
-5.307563960652999,166.9,2.8040000000000003,4.604,0.1,65.0292,39.46,856.0,3122.0,2730.8,141.95999999999998,0.0,141.66,18.130916,10.004,-5.8166666667,9.596,5.2641376384,8.056799999999999,0.74956,Fe-based,Ba0.5K0.5Fe1.88Zn0.12As2,33.5
-3.98415413763428,131.7,1.9823024511105207,2.5663215644633217,0.1415803911158304,38.01724514644721,86.59154942040527,1.429,2007.8311653835945,2289.222192726307,109.28820458366516,0.2477656844527033,112.45588885939296,26.288312273250156,11.03,0.4,10.052738695690648,3.927264831032652,6.277320591098133,1.243730643305902,cuprates,Bi2Sr1.6Eu0.4Cu1O6.301,12.5
-3.955360383713333,123.0,1.736,2.393333333333333,0.1866666666666666,65.43387999999999,74.50013333333334,1.429,1698.9333333333334,2033.3333333333333,110.37333333333332,0.0,114.20266666666666,25.884094666666662,11.03,-5.8166666667,8.930666666666667,3.77201610492,10.476133333333332,1.2195066666666663,cuprates,Bi1.7Pb0.3Sr2Ca0.8Y0.2Cu1.94Zn0.06O8,54.4
-8.304938029125,112.0,6.415,4.585,0.0,51.81,94.66,6511.0,5977.0,6183.5,159.565,0.0,148.475,14.20165,13.13,7.06,7.085,5.8278310882,6.4155,0.6905,low-Tc,Nb2.34Zr0.66Sn1,17.7
-4.147133999663351,130.4,2.172149961744453,2.095638867635807,0.13389441469013,98.72115669472072,99.70749808722265,1.429,1206.962509563887,1961.744452945677,113.9877582249426,0.0,110.94720734506504,26.07936801836266,10.004,0.802,6.325172149961745,3.645242505049733,14.925401683244072,1.2195103289977047,cuprates,Ca0.2Ba1.55La1.25Cu3O7.07,46.1
-4.046946634797401,130.4,1.9541284403669723,2.057339449541284,0.18348623853211,101.67532048929664,92.50672782874616,1.429,1148.7003058103976,1581.422018348624,113.00688073394495,0.2408256880733945,111.65290519877676,26.142374617737,10.004,0.802,6.688073394495413,3.1722862892584094,15.373853211009177,1.218577981651376,cuprates,Gd0.45Ca0.4Hf0.15Ba2Cu3O7.08,71.9
-3.963076012710952,123.0,1.4326750448833032,2.037701974865349,0.1615798922800718,142.0878922800718,84.4400359066427,1.429,1102.692998204668,1492.2800718132853,106.30700179533216,0.0,107.25314183123876,26.505502692998203,11.03,0.4,7.12028725314183,3.43786588481149,21.83482944344704,1.1431238779174149,cuprates,Sr3.1Ca5.9Bi0.4Y0.3Pb0.3Cu16.7O29,80.0
-5.460644089560001,170.4,2.728,4.692,0.2,56.138,33.132,3510.0,2623.6,2829.6,143.112,0.0,140.636,15.997568,10.004,4.31,9.672,5.44157846888,6.6824,0.7410399999999999,Fe-based,Ba1Fe1.82Ni0.18As2,14.15
-6.771807825,222.3,3.88,5.720000000000001,0.0,70.13712000000001,146.0816,1960.0,2768.0,1568.0,127.96,0.0,123.08,19.70648,14.632,2.9,6.5200000000000005,8.2168871576,9.124,0.4536,low-Tc,Al0.5Mo5S6Sn1,14.2
-3.798166868505521,130.4,1.2902208201892744,2.059148264984227,0.1774447949526814,103.4553022082019,90.34290220820188,1.429,1216.0883280757098,1791.7981072555203,113.81151419558358,0.0,113.5544164037855,25.866302050473184,10.004,0.802,7.064668769716088,3.077801304258675,15.708201892744482,1.2074526813880126,cuprates,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.68,74.0
-5.5402805613125,148.0,4.9750000000000005,3.975,0.0,35.7358625,77.6975,1.429,2275.0,3950.0,129.775,2.75,120.15,20.116575,10.551,0.557,8.525,4.78141173825,4.125,0.91325,Fe-based,Pr1Fe1As1F0.1O0.9,43.5
-4.579765114835714,152.0,3.621428571428571,2.267142857142857,0.0271428571428571,58.36532857142857,105.83457142857142,1.429,1383.0,3079.5714285714284,115.32,0.0,108.67857142857144,26.106435714285716,11.03,0.802,5.821428571428571,4.444795624571429,8.903285714285714,1.2380857142857142,cuprates,La1.81Sr0.19Cu0.94Ni0.06O4,26.4
-4.199307394878846,130.4,2.027692307692308,2.083846153846154,0.1538461538461538,94.3412153846154,94.6586923076923,1.429,1172.0,1880.8461538461536,113.62307692307692,0.0,111.67076923076924,26.07404769230769,10.004,0.802,6.321538461538462,3.157209611746154,14.169153846153849,1.2184692307692306,cuprates,Y1Ba2Cu2.91Ga0.09O7,83.71
-4.085096904219848,220.4,2.179435169293182,2.0975191137462943,0.1716336401934779,102.1386435637385,95.85113122171946,1.429,1218.5208300826962,1679.2011234201902,114.03401466687473,0.3549695740365111,112.01451084412544,25.980403026993287,10.004,0.802,6.686534560773913,3.227843634420346,15.374863473240758,1.212841316898112,cuprates,Gd0.65Ca0.2Mo0.15Ba2Cu3O6.818,84.1
-2.8735976196666666,138.9,1.0,3.666666666666667,0.2666666666666666,106.87427333333336,128.06666666666666,1.429,1066.6666666666663,1886.6666666666663,116.13333333333333,0.0,87.46666666666667,23.1724,11.871,0.802,5.933333333333334,2.913125142,16.44,1.340666666666667,cuprates,Ca2Cu1Cl2.5O2,38.0
-4.063465078586613,112.0,2.099502487562189,2.533695160560832,0.1447308909995477,40.083410854816826,85.37860696517411,1.429,1851.4246947082768,2211.442786069652,110.486657620986,0.0,113.75124378109452,26.01008909995477,11.03,0.4,9.880597014925376,4.1322808614654,6.622342831298056,1.2507462686567163,cuprates,Bi1.5Pb0.5Sr1.6La0.4Cu1O6.055,28.4
-6.606159823265001,287.0,4.5,3.1666666666666665,0.0,42.06666666666667,68.46666666666667,2260.0,1704.1666666666663,3004.1666666666665,113.54166666666669,0.0,113.83333333333331,20.613166666666665,12.24,1.67,6.083333333333334,7.092123235833333,5.165833333334999,0.5016666666666666,low-Tc,Lu0.25Y0.75Ni2B2C1,14.2
-3.4227837280937496,123.0,1.940625,2.840625,0.346875,136.32983750000002,9.531250000000002,1.429,2943.4375,4053.4375,155.95625,0.0,164.00625,16.508878125,11.03,0.4,11.340625,4.47766811134375,21.4890625,1.0155625,cuprates,Bi4Sr3Ca2.55Y0.45Cu4OY,85.8
-4.238055514749456,112.0,2.620915032679739,2.2505446623093683,0.0980392156862745,65.57648496732027,94.3701525054466,1.429,1294.1176470588236,2252.7233115468407,110.83660130718955,0.0,109.89324618736384,26.298862745098035,11.03,0.802,7.448801742919391,4.044139606535948,10.288671023965144,1.2416122004357295,cuprates,Pb0.6Cu0.4Sr0.9La1.1Cu1O5.18,31.6
